Name;ISIN;Symbol;Market;"Trading Currency";Open;High;Low;Last;"Last Date/Time";"Time Zone";Volume;Turnover1000MERCIS;FR0010285965;ALMIL;"Euronext Growth Paris";EUR;30,00;30,10;30,00;30,00;"12/04/2022 16:07";CET;19561;586869,70
"AURES TECHNOLOGIES";FR0013183589;AURS;"Euronext Paris";EUR;20,60;20,80;20,60;20,80;"12/04/2022 17:19";CET;513;10578,40
"AURORA EIENDOM";NO0011032310;AURA;"Euronext Growth Oslo";NOK;99,60;99,60;99,60;99,60;"11/04/2022 14:37";CET;400;39840,00
"AURSKOG SPAREBANK";NO0006001601;AURG;"Oslo Børs";NOK;204,00;204,00;204,00;204,00;"12/04/2022 15:42";CET;25;5100,00
"AUSTEVOLL SEAFOOD";NO0010073489;AUSS;"Oslo Børs";NOK;140,30;141,40;140,00;141,20;"12/04/2022 16:25";CET;225402;31769383,20
"AUTOSTORE HOLDINGS";BMG0670A1099;AUTO;"Oslo Børs";NOK;24,73;26,50;24,39;25,70;"12/04/2022 16:25";CET;2398805;61637593,70
"AVANCE GAS HOLDING";BMG067231032;AGAS;"Oslo Børs";NOK;40,80;42,30;40,80;40,80;"12/04/2022 16:28";CET;95986;3957912,86
AVANTIUM;NL0012047823;AVTX;"Euronext Amsterdam, Brussels";EUR;4,63;4,675;4,59;4,595;"12/04/2022 17:35";CET;124071;574160,665
"AVENIR TELECOM";FR0013529815;AVT;"Euronext Paris";EUR;0,0092;0,0101;0,0088;0,0093;"12/04/2022 17:35";CET;62699312;588740,4185
"AWILCO DRILLING";GB00B5LJSC86;AWDR;"Oslo Børs";NOK;4,84;5,26;4,41;4,70;"12/04/2022 16:25";CET;538150;2578292,19
"AWILCO LNG";NO0010607971;ALNG;"Euronext Expand Oslo";NOK;6,15;6,28;6,06;6,11;"12/04/2022 16:25";CET;768590;4730880,87
AXA;FR0000120628;CS;"Euronext Paris";EUR;26,105;26,905;25,985;26,775;"12/04/2022 17:35";CET;6791922;180978873,18
"AXA NV22";FR00140074K5;CSNV;"Euronext Paris";EUR;25,00;25,00;25,00;25,00;"12/04/2022 14:50";CET;89320;2233000,00
AXACTOR;NO0010840515;ACR;"Oslo Børs";NOK;6,48;6,585;6,35;6,395;"12/04/2022 16:25";CET;135668;878174,79
"AXWAY SOFTWARE";FR0011040500;AXW;"Euronext Paris";EUR;16,75;16,80;16,75;16,80;"12/04/2022 15:58";CET;5729;95975,55
"AYFIE GROUP";NO0010793243;AYFIE;"Euronext Growth Oslo";NOK;0,986;0,986;0,986;0,986;"12/04/2022 12:49";CET;150;147,90
"AZ LEASING";IT0004812258;MLAZL;"Euronext Access Paris";EUR;0,57;0,57;0,57;0,57;"10/11/2020 16:30";CET;303;172,71
"AZELIS GROUP";BE0974400328;AZE;"Euronext Brussels";EUR;22,72;23,60;22,14;23,28;"12/04/2022 17:35";CET;58041;1335269,94
AZERION;NL00150006Z9;AZRN;"Euronext Amsterdam";EUR;8,90;8,90;8,52;8,52;"12/04/2022 16:40";CET;5731;49689,42
"AZERION WARRANTS";NL00150007A0;AZRNW;"Euronext Amsterdam";EUR;0,60;0,60;0,60;0,60;"07/04/2022 09:00";CET;10000;6000,00
"AZOREAN TECH";PTAZR0AM0006;MLAAT;"Euronext Access Paris";EUR;0,163;0,163;0,163;0,163;"05/04/2022 16:30";CET;25;4,08
"B&S Group";LU1789205884;BSGR;"Euronext Amsterdam";EUR;6,60;6,66;6,55;6,62;"12/04/2022 17:35";CET;49074;324986,00
B.COM.PORTUGUES;PTBCP0AM0015;BCP;"Euronext Lisbon";EUR;0,1615;0,1626;0,1586;0,1595;"12/04/2022 21:35";BST;100803979;16165556,0825
B2HOLDING;NO0010633951;B2H;"Oslo Børs";NOK;8,94;8,94;8,66;8,80;"12/04/2022 16:25";CET;186851;1639658,86
BAIKOWSKI;FR0013384369;ALBKK;"Euronext Growth Paris";EUR;21,20;21,80;21,20;21,70;"12/04/2022 10:10";CET;295;6335,00
"BAINS MER MONACO";MC0000031187;BAIN;"Euronext Paris";EUR;64,60;65,80;64,60;65,80;"12/04/2022 10:00";CET;153;9895,00
BAKKAFROST;FO0000000179;BAKKA;"Oslo Børs";NOK;639,50;642,50;628,50;639,50;"12/04/2022 16:25";CET;66273;42298712,50
"BALTA GROUP";BE0974314461;BALTA;"Euronext Brussels";EUR;3,44;3,44;3,33;3,44;"12/04/2022 13:12";CET;2465;8445,85
"BALTIC SEA PROP";NO0010810476;BALT;"Euronext Growth Oslo";NOK;48,40;48,40;48,40;48,40;"12/04/2022 09:14";CET;9;435,60
BALYO;FR0013258399;BALYO;"Euronext Paris";EUR;1,102;1,14;1,076;1,14;"12/04/2022 17:35";CET;31854;35237,412
"BAM GROEP KON";NL0000337319;BAMNB;"Euronext Amsterdam";EUR;2,586;2,656;2,562;2,652;"12/04/2022 17:35";CET;678445;1777277,14
"BANCO BILBAO VIZC.";ES0113211835;BBV;"Traded not listed Brussels";EUR;4,89;4,911;4,89;4,911;"07/04/2022 17:06";CET;304;1490,66
"BANCO SANTANDER";ES0113900J37;SANTA;"Traded not listed Brussels";EUR;3,2695;3,2695;3,0645;3,161;"12/04/2022 16:31";CET;6228;19397,764
"BANIMMO A";BE0003870871;BANI;"Euronext Brussels";EUR;4,44;4,44;4,44;4,44;"12/04/2022 16:54";CET;4020;17848,80
"BANK OF IR NC PREF";IE0000730790;DD7E;"Euronext Dublin";EUR;21,00;-;-;21,00;"11/03/2020 21:18";IST;-;-
"BANK OF IR NCP STF";IE0000730808;DD7D;"Euronext Dublin";EUR;17,00;-;-;17,00;"11/09/2019 14:39";IST;-;-
"BANK OF IRELAND GP";IE00BD1RP616;BIRG;"Euronext Dublin";EUR;5,92;6,122;5,86;6,018;"12/04/2022 21:00";IST;2844041;17074141,624
"BARBARA BUI";FR0000062788;BUI;"Euronext Paris";EUR;8,95;8,95;8,70;8,70;"11/04/2022 16:30";CET;7;62,15
BARCO;BE0974362940;BAR;"Euronext Brussels";EUR;19,65;19,98;19,63;19,80;"12/04/2022 17:35";CET;64199;1267841,62
"BARINGS CORE SPAIN";ES0105362000;MLBAR;"Euronext Access Paris";EUR;-;-;-;-;-;CET;-;-
"BARRAMUNDI GROUP";SGXZ33675836;BARRA;"Euronext Growth Oslo";NOK;9,00;9,00;8,95;9,00;"12/04/2022 11:20";CET;5689;51200,50
BASIC-FIT;NL0011872650;BFIT;"Euronext Amsterdam";EUR;41,24;41,68;40,70;41,68;"12/04/2022 17:35";CET;89088;3688083,72
"BASILIX CERT";BE0003674851;BAS;"Euronext Brussels";EUR;9,601;9,601;9,601;9,601;"08/03/2022 11:30";CET;10;96,01
BASSAC;FR0004023208;BASS;"Euronext Paris";EUR;65,00;65,80;64,20;65,20;"12/04/2022 17:18";CET;397;25894,60
"BASTIDE LE CONFORT";FR0000035370;BLC;"Euronext Paris";EUR;38,60;38,90;38,15;38,70;"12/04/2022 17:35";CET;3973;153320,40
"BATLA MINERALS";FR0010436170;MLBAT;"Euronext Access Paris";EUR;0,60;0,60;0,60;0,60;"08/04/2022 16:30";CET;500;300,00
"BD MULTI MEDIA";FR0000035305;ALBDM;"Euronext Growth Paris";EUR;4,095;4,095;3,745;4,015;"12/04/2022 17:20";CET;3760;14997,585
"BE SEMICONDUCTOR";NL0012866412;BESI;"Euronext Amsterdam";EUR;64,00;68,20;63,00;67,08;"12/04/2022 17:35";CET;1019720;67101083,14
BEACONSMIND;CH0451123589;MLBMD;"Euronext Access Paris";EUR;11,40;11,40;11,40;11,40;"12/04/2022 11:30";CET;9825;112005,00
"BEAULIEU-AV. CERT";BE0003661726;BEAB;"Euronext Brussels";EUR;5,58;5,60;5,58;5,60;"12/04/2022 16:30";CET;370;2070,76
"BEBO HEALTH";CH1148983609;MLBBO;"Euronext Access Paris";EUR;18,00;18,00;18,00;18,00;"11/04/2022 11:30";CET;5;90,00
BEFIMMO;BE0003678894;BEFB;"Euronext Brussels";EUR;47,45;47,50;47,40;47,50;"12/04/2022 17:35";CET;42082;1997758,60
BEKAERT;BE0974258874;BEKB;"Euronext Brussels";EUR;34,22;34,88;34,10;34,64;"12/04/2022 17:35";CET;81940;2834056,14
BELIEVE;FR0014003FE9;BLV;"Euronext Paris";EUR;12,32;12,78;12,30;12,52;"12/04/2022 17:35";CET;24257;304435,86
BELRECA;BE0020575115;BELR;"Euronext Brussels";EUR;6,65;6,65;6,65;6,65;"12/04/2022 11:46";CET;260;1729,00
BELSHIPS;NO0003094104;BELCO;"Oslo Børs";NOK;18,50;18,98;18,50;18,86;"12/04/2022 16:25";CET;206653;3886047,58
BELUGA;BE0003723377;BELU;"Euronext Brussels";EUR;2,54;2,54;2,54;2,54;"22/03/2022 16:30";CET;1;2,54
"BEM INVEST";BE0046318490;-;"Euronext Expert Market";EUR;14,00;14,00;14,00;14,00;"21/02/2017 11:30";CET;5;70,00
BENETEAU;FR0000035164;BEN;"Euronext Paris";EUR;12,70;12,98;12,62;12,92;"12/04/2022 17:37";CET;60722;778936,36
BENFICA;PTSLB0AM0010;SLBEN;"Euronext Lisbon";EUR;3,19;3,21;3,19;3,19;"12/04/2022 21:16";BST;336;1076,30
"BERGEN CARBON SOL";NO0010950249;BCS;"Euronext Growth Oslo";NOK;46,40;48,55;45,80;48,10;"12/04/2022 16:25";CET;138050;6510476,00
BERGENBIO;NO0010650013;BGBIO;"Oslo Børs";NOK;19,66;19,70;19,30;19,38;"12/04/2022 16:25";CET;65688;1280866,96
"BERNARD LOISEAU";FR0000066961;ALDBL;"Euronext Growth Paris";EUR;3,50;3,50;3,50;3,50;"11/04/2022 16:30";CET;20;70,00
"BETER BED";NL0000339703;BBED;"Euronext Amsterdam";EUR;4,915;5,03;4,915;4,965;"12/04/2022 17:35";CET;13763;68362,44
"BEVER HOLDING";NL0000285278;BEVER;"Euronext Amsterdam";EUR;3,70;3,70;3,70;3,70;"08/04/2022 13:08";CET;1650;6105,00
BEWI;NO0010890965;BEWI;"Oslo Børs";NOK;69,20;72,80;68,10;71,70;"12/04/2022 16:25";CET;66192;4716866,00
"BGL BNP PARIBAS";LU0097891112;-;"Euronext Expert Market";EUR;89,00;89,00;89,00;89,00;"22/03/2022 11:30";CET;50;4450,00
BHA;BE0032095854;-;"Euronext Expert Market";EUR;-;-;-;-;-;CET;-;-
BIC;FR0000120966;BB;"Euronext Paris";EUR;46,38;46,90;46,12;46,90;"12/04/2022 17:35";CET;37054;1725939,84
"BIGBEN INTERACTIVE";FR0000074072;BIG;"Euronext Paris";EUR;14,64;14,80;14,44;14,78;"12/04/2022 17:35";CET;22396;327604,40
BIL;LU0006040975;-;"Euronext Expert Market";EUR;386,10;386,10;386,10;386,10;"04/04/2017 11:30";CET;1;386,10
BILENDI;FR0004174233;ALBLD;"Euronext Growth Paris";EUR;27,00;27,10;26,10;26,80;"12/04/2022 17:35";CET;3385;89887,30
"BIO-UV GROUP";FR0013345493;ALTUV;"Euronext Growth Paris";EUR;5,02;5,10;4,825;4,925;"12/04/2022 17:35";CET;29810;147021,51
BIOCARTIS;BE0974281132;BCART;"Euronext Brussels";EUR;2,16;2,16;2,075;2,11;"12/04/2022 17:35";CET;47649;100517,695
BIOCORP;FR0012788065;ALCOR;"Euronext Growth Paris";EUR;37,30;37,70;36,70;37,70;"12/04/2022 17:03";CET;4006;148846,90
"BIOFISH HOLDING";NO0010955198;BFISH;"Euronext Growth Oslo";NOK;12,50;14,00;12,30;14,00;"12/04/2022 16:02";CET;2583;35748,60
BIOMERIEUX;FR0013280286;BIM;"Euronext Paris";EUR;96,20;96,36;90,16;93,20;"12/04/2022 17:35";CET;273000;25540065,44
BIOPHYTIS;FR0012816825;ALBPS;"Euronext Growth Paris";EUR;0,186;0,186;0,1771;0,185;"12/04/2022 17:35";CET;506723;92105,6838
"BIOPHYTIS BSA";FR0013507290;BPSBS;"Euronext Growth Paris";EUR;0,142;0,142;0,142;0,142;"11/04/2022 11:21";CET;500;71,00
BIOSYNEX;FR0011005933;ALBIO;"Euronext Growth Paris";EUR;19,38;19,72;18,92;19,70;"12/04/2022 17:35";CET;70461;1356224,39
BIOTALYS;BE0974386188;BTLS;"Euronext Brussels";EUR;7,22;7,28;7,22;7,28;"12/04/2022 16:32";CET;1050;7590,44
"BIP INV. PARTNERS";LU0110790085;-;"Euronext Expert Market";EUR;9,00;9,00;9,00;9,00;"15/03/2022 11:30";CET;173;1557,00
"BLACK SEA PROPERTY";NO0010755101;BSP;"Euronext Growth Oslo";NOK;1,10;1,10;1,03;1,10;"12/04/2022 13:57";CET;45400;49207,67
BLEECKER;FR0000062150;BLEE;"Euronext Paris";EUR;170,00;170,00;170,00;170,00;"12/04/2022 16:32";CET;27;4590,00
"BLUE SHARK POWER";FR0013340973;MLBSP;"Euronext Access Paris";EUR;3,78;3,78;3,78;3,78;"25/08/2021 16:30";CET;2000;7560,00
BLUELINEA;FR0011041011;ALBLU;"Euronext Growth Paris";EUR;2,55;2,55;2,50;2,50;"12/04/2022 14:01";CET;59;150,05
"BLUELINEA BSA Y";FR0013480985;BLUBT;"Euronext Growth Paris";EUR;0,035;0,035;0,035;0,035;"12/04/2022 09:00";CET;30;1,05
"BNP PARIBAS ACT.A";FR0000131104;BNP;"Euronext Paris";EUR;47,74;49,48;47,135;48,71;"12/04/2022 17:36";CET;4048410;197026411,45
"BNP PARIBAS FORTIS";BE0172505399;-;"Euronext Expert Market";EUR;33,60;33,60;33,60;33,60;"12/04/2022 11:30";CET;160;5376,00
"BOA CONCEPT";FR0011365907;ALBOA;"Euronext Growth Paris";EUR;32,70;33,70;31,10;32,90;"12/04/2022 17:25";CET;12151;391995,40
"BODY ONE";FR0010106039;MLONE;"Euronext Access Paris";EUR;0,32;0,32;0,32;0,32;"07/04/2022 11:30";CET;51;16,32
"BOEING COMPANY";US0970231058;BOEI;"Traded not listed Brussels";USD;192,00;192,00;192,00;192,00;"11/04/2022 09:13";CET;10;1920,00
BOIRON;FR0000061129;BOI;"Euronext Paris";EUR;38,45;38,45;37,80;38,05;"12/04/2022 17:35";CET;2375;90442,15
"BOIS DU LUC";BE0156880313;-;"Euronext Expert Market";EUR;20,75;20,75;20,75;20,75;"18/08/2015 11:30";CET;410;8507,50
"BOIS DU LUC 10E";BE0156881329;-;"Euronext Expert Market";EUR;2,77;2,77;2,77;2,77;"25/08/2015 11:30";CET;3;8,31
BOLLORE;FR0000039299;BOL;"Euronext Paris";EUR;4,448;4,516;4,416;4,512;"12/04/2022 17:35";CET;896733;4030301,722
"BOLLORE NV22";FR0014009353;BOLNV;"Euronext Paris";EUR;4,65;4,65;4,65;4,65;"07/04/2022 11:30";CET;100;465,00
BONDUELLE;FR0000063935;BON;"Euronext Paris";EUR;16,20;16,38;16,18;16,38;"12/04/2022 17:35";CET;16551;269102,36
"BONE THERAPEUTICS";BE0974280126;BOTHE;"Euronext Brussels, Paris";EUR;0,44;0,445;0,415;0,416;"12/04/2022 17:29";CET;69798;30052,774
BONHEUR;NO0003110603;BONHR;"Oslo Børs";NOK;375,00;375,00;368,00;369,00;"12/04/2022 16:25";CET;7553;2805888,00
BONYF;BE6333353298;MLBON;"Euronext Access Paris";EUR;12,00;12,00;12,00;12,00;"08/04/2022 16:30";CET;100;1200,00
BOOSTHEAT;FR0011814938;ALBOO;"Euronext Growth Paris";EUR;0,56;0,56;0,535;0,543;"12/04/2022 16:23";CET;37299;20295,159
BORGESTAD;NO0003111700;BOR;"Oslo Børs";NOK;2,18;2,20;2,08;2,10;"12/04/2022 16:25";CET;298239;633991,30
"BORR DRILLING";BMG1466R1732;BORR;"Oslo Børs";NOK;34,41;37,31;34,245;37,10;"12/04/2022 16:28";CET;1134516;40448842,55
BORREGAARD;NO0010657505;BRG;"Oslo Børs";NOK;173,00;173,80;171,60;172,60;"12/04/2022 16:25";CET;56160;9702309,20
"BOSKALIS WESTMIN";NL0000852580;BOKA;"Euronext Amsterdam";EUR;32,90;32,96;32,76;32,84;"12/04/2022 17:35";CET;167709;5505101,44
BOUFFIOULX-St-NICO;BE0014799556;-;"Euronext Expert Market";EUR;43,00;43,00;43,00;43,00;"15/02/2022 11:30";CET;6;258,00
"BOURRELIER GROUP";FR0000054421;ALBOU;"Euronext Growth Paris";EUR;48,80;48,80;48,80;48,80;"05/04/2022 16:31";CET;1;48,80
"BOURSE DIRECT";FR0000074254;BSD;"Euronext Paris";EUR;3,32;3,35;3,20;3,35;"12/04/2022 17:35";CET;7972;26080,63
"BOUSSARD GAVAUDAN";GG00B1FQG453;BGHL;"Euronext Amsterdam";EUR;23,20;23,60;23,20;23,60;"12/04/2022 16:48";CET;3750;87220,00
"BOUSSARD GHL GBP";GG00B39VMM07;BGHS;"Euronext Amsterdam";GBP;10,00;10,00;10,00;10,00;"21/12/2010 11:50";CET;188;1880,00
BOUVET;NO0010360266;BOUV;"Oslo Børs";NOK;69,70;69,80;68,10;68,90;"12/04/2022 16:25";CET;18082;1253779,20
BOUYGUES;FR0000120503;EN;"Euronext Paris";EUR;31,00;31,19;30,62;31,02;"12/04/2022 17:35";CET;827078;25620147,37
"BOUYGUES NV22";FR0014006U75;ENNV;"Euronext Paris";EUR;36,30;36,30;36,30;36,30;"29/03/2022 16:30";CET;15;544,50
BPOST;BE0974268972;BPOST;"Euronext Brussels";EUR;5,72;5,815;5,67;5,77;"12/04/2022 17:35";CET;245118;1409868,155
"BQUE NAT. BELGIQUE";BE0003008019;BNB;"Euronext Brussels";EUR;1735,00;1735,00;1730,00;1730,00;"12/04/2022 17:17";CET;62;107265,00
BRABANK;NO0010167331;BRA;"Euronext Growth Oslo";NOK;11,70;11,70;11,30;11,65;"12/04/2022 16:25";CET;10348;120672,75
BREDERODE;LU1068091351;BREB;"Euronext Brussels";EUR;128,00;129,00;126,80;128,20;"12/04/2022 17:35";CET;2305;295063,80
"BRIGADE M3 SHA";KYG137071075;BACE;"Euronext Amsterdam";USD;9,66;9,80;9,66;9,80;"01/03/2022 15:08";CET;29000;280189,56
"BRIGADE M3 UNITS";KYG137071158;BACEU;"Euronext Amsterdam";USD;9,83;9,83;9,83;9,83;"04/03/2022 10:42";CET;20000;196600,00
"BRIGADE M3 WARR";KYG137071232;BACEW;"Euronext Amsterdam";USD;-;-;-;-;-;CET;-;-
"BRILL KON";NL0000442523;BRILL;"Euronext Amsterdam";EUR;23,00;23,00;23,00;23,00;"12/04/2022 09:00";CET;1;23,00
BROUX-KIGGEN;BE6326475389;-;"Euronext Expert Market";EUR;85,00;85,00;85,00;85,00;"15/06/2021 11:30";CET;395;33575,00
"BRUNEL INTERNAT";NL0010776944;BRNL;"Euronext Amsterdam";EUR;10,54;10,60;10,32;10,38;"12/04/2022 17:35";CET;68295;711989,48
"BUREAU VERITAS";FR0006174348;BVI;"Euronext Paris";EUR;25,02;25,21;24,76;24,97;"12/04/2022 17:36";CET;737514;18441964,78
BURELLE;FR0000061137;BUR;"Euronext Paris";EUR;560,00;566,00;550,00;566,00;"12/04/2022 11:55";CET;179;99308,00
"BW ENERGY LIMITED";BMG0702P1086;BWE;"Oslo Børs";NOK;28,90;28,90;27,62;28,56;"12/04/2022 16:25";CET;372335;10486748,54
"BW Epic Kosan";SGXZ80461361;BWEK;"Euronext Growth Oslo";NOK;22,00;22,00;22,00;22,00;"12/04/2022 15:47";CET;250;5500,00
"BW IDEOL";NO0010947385;BWIDL;"Euronext Growth Oslo";NOK;17,80;17,80;16,65;17,75;"12/04/2022 14:24";CET;15845;272593,25
"BW LPG";BMG173841013;BWLPG;"Oslo Børs";NOK;62,45;62,80;61,05;61,50;"12/04/2022 16:25";CET;256400;15849991,40
"BW OFFSHORE LTD";BMG1738J1247;BWO;"Oslo Børs";NOK;29,50;29,50;27,56;28,46;"12/04/2022 16:25";CET;380692;10690028,52
BYGGMA;NO0003087603;BMA;"Oslo Børs";NOK;28,60;28,65;27,55;28,65;"12/04/2022 13:52";CET;2446;68979,40
"CA TOULOUSE 31 CCI";FR0000045544;CAT31;"Euronext Paris";EUR;77,48;78,40;76,11;78,40;"12/04/2022 15:19";CET;382;29698,58
"CABASSE GROUP";FR0013530102;ALCG;"Euronext Growth Paris";EUR;3,57;3,57;3,57;3,57;"12/04/2022 13:24";CET;210;749,70
CABKA;NL00150000S7;CABKA;"Euronext Amsterdam";EUR;7,74;7,76;7,74;7,76;"12/04/2022 13:28";CET;107;829,84
"CABKA DSC2 TS";NL00150002R5;DSC2S;"Euronext Amsterdam";EUR;-;-;-;-;-;CET;-;-
"CABKA EUR 12W";NL00150000U3;DSCW2;"Euronext Amsterdam";EUR;0,306;0,306;0,306;0,306;"08/04/2022 11:45";CET;59;18,05
"CABKA EUR 13W";NL00150000V1;DSCW3;"Euronext Amsterdam";EUR;0,45;0,45;0,45;0,45;"08/04/2022 11:44";CET;59;26,55
CADELER;DK0061412772;CADLR;"Oslo Børs";NOK;34,98;34,98;34,28;34,48;"12/04/2022 16:25";CET;137173;4741431,66
CAFOM;FR0010151589;CAFO;"Euronext Paris";EUR;11,40;11,40;11,00;11,35;"12/04/2022 16:12";CET;576;6421,85
CAIRE;FR0010781377;MLAAE;"Euronext Access Paris";EUR;8,45;8,45;8,45;8,45;"04/04/2022 16:30";CET;2;16,90
"CAIRN HOMES PLC";IE00BWY4ZF18;C5H;"Euronext Dublin";EUR;1,218;1,246;1,212;1,216;"12/04/2022 21:00";IST;883770;1082963,608
CAMBI;NO0010078850;CAMBI;"Euronext Growth Oslo";NOK;6,80;6,80;6,80;6,80;"12/04/2022 14:57";CET;3371;22922,80
"CAMBODGE NOM.";FR0000079659;CBDG;"Euronext Paris";EUR;6100,00;6100,00;6100,00;6100,00;"12/04/2022 11:30";CET;1;6100,00
CAMPINE;BE0003825420;CAMB;"Euronext Brussels";EUR;47,00;47,00;47,00;47,00;"08/04/2022 11:30";CET;1;47,00
"CANDELA INVEST";BE0974298300;CAND;"Euronext Growth Brussels";EUR;4,30;4,30;4,30;4,30;"07/04/2022 11:30";CET;20;86,00
"CANOPY HOLDINGS";NO0010781560;CAN;"Euronext Growth Oslo";NOK;1,185;1,47;1,13;1,45;"12/04/2022 16:25";CET;124711;165162,49
CAPELLI;FR0012969095;ALCAP;"Euronext Growth Paris";EUR;22,20;22,50;21,60;22,50;"12/04/2022 15:45";CET;1098;24193,10
CAPGEMINI;FR0000125338;CAP;"Euronext Paris";EUR;187,35;192,00;186,20;189,95;"12/04/2022 17:35";CET;359310;68142160,30
CARASENT;NO0010123060;CARA;"Oslo Børs";NOK;23,00;24,10;23,00;23,10;"12/04/2022 16:25";CET;39640;926524,15
CARBIOS;FR0011648716;ALCRB;"Euronext Growth Paris";EUR;32,08;33,18;31,64;33,18;"12/04/2022 17:35";CET;12845;415310,68
"CARBON TRANSITION";NO0010778095;CARBN;"Euronext Expand Oslo";NOK;1,24;1,24;1,202;1,228;"12/04/2022 16:25";CET;31137;38347,916
"CARE PROPERTY INV.";BE0974273055;CPINV;"Euronext Brussels";EUR;25,80;25,80;25,05;25,10;"12/04/2022 17:35";CET;32554;826560,15
CARMAT;FR0010907956;ALCAR;"Euronext Growth Paris";EUR;10,14;10,85;10,00;10,25;"12/04/2022 17:35";CET;873959;9013099,61
CARMILA;FR0010828137;CARM;"Euronext Paris";EUR;15,08;15,08;14,76;14,96;"12/04/2022 17:35";CET;62978;942347,18
"CARPINIENNE PART.";FR0000064156;CARP;"Euronext Paris";EUR;26,20;26,20;26,20;26,20;"12/04/2022 11:30";CET;2;52,40
CARREFOUR;FR0000120172;CA;"Euronext Paris";EUR;20,24;20,24;19,87;20,08;"12/04/2022 17:35";CET;3702450;74236666,655
"CASINO GUICHARD";FR0000125585;CO;"Euronext Paris";EUR;15,60;15,65;14,90;15,07;"12/04/2022 17:35";CET;494314;7478073,92
CAST;FR0000072894;CAS;"Euronext Paris";EUR;4,42;4,49;4,35;4,49;"12/04/2022 17:35";CET;5658;24914,50
"CATANA GROUP";FR0010193052;CATG;"Euronext Paris";EUR;8,68;8,91;8,60;8,89;"12/04/2022 17:35";CET;118316;1037717,36
"CATERING INTL SCES";FR0000064446;CTRG;"Euronext Paris";EUR;11,00;11,00;10,95;10,95;"12/04/2022 10:22";CET;461;5051,00
"CATERPILLAR INC";US1491231015;CATR;"Euronext Paris";EUR;200,00;200,00;200,00;200,00;"12/04/2022 15:39";CET;71;14200,00
CBI;FR0014007LW0;ALCBI;"Euronext Growth Paris";EUR;1,30;1,386;1,25;1,278;"12/04/2022 17:35";CET;47247;61475,264
"CBO TERRITORIA";FR0010193979;CBOT;"Euronext Paris";EUR;3,795;3,80;3,79;3,80;"12/04/2022 17:27";CET;18186;69076,185
"CBRE H2O";NL0012237614;-;"Euronext Expert Market";EUR;-;-;-;-;-;CET;-;-
CECURITY.COM;FR0010717579;MLCEC;"Euronext Access Paris";EUR;0,83;0,83;0,83;0,83;"09/09/2021 11:41";CET;2843;2359,69
CEGEDIM;FR0000053506;CGM;"Euronext Paris";EUR;24,10;24,10;23,10;23,85;"12/04/2022 17:35";CET;11722;275644,90
CELLECTIS;FR0010425595;ALCLS;"Euronext Growth Paris";EUR;3,98;4,06;3,904;3,97;"12/04/2022 17:35";CET;280786;1116513,01
"CELYAD ONCOLOGY";BE0974260896;CYAD;"Euronext Brussels, Paris";EUR;2,075;2,10;2,055;2,06;"12/04/2022 17:35";CET;17035;35375,415
CENERGY;BE0974303357;CENER;"Euronext Brussels";EUR;3,445;3,445;3,375;3,375;"12/04/2022 16:39";CET;101;340,945
"CERINNOV GROUP";FR0013178712;ALPCV;"Euronext Growth Paris";EUR;1,41;1,41;1,35;1,35;"12/04/2022 17:12";CET;8247;11266,09
CESAR;FR0013297165;ALCES;"Euronext Growth Paris";EUR;0,107;0,107;0,107;0,107;"06/04/2022 11:30";CET;8;0,86
"CESYNT A SHARES";IT0005402034;MLCSA;"Euronext Access Paris";EUR;1,80;1,80;1,80;1,80;"01/04/2021 17:04";CET;190;342,00
"CESYNT B SHARES";IT0005398877;MLCSB;"Euronext Access Paris";EUR;1,80;1,80;1,80;1,80;"15/12/2020 11:30";CET;100;180,00
CFE;BE0003883031;CFEB;"Euronext Brussels";EUR;124,20;125,80;123,20;125,20;"12/04/2022 17:35";CET;7571;943972,40
CFI;FR0000037475;CFI;"Euronext Paris";EUR;0,71;0,71;0,71;0,71;"09/03/2022 11:30";CET;10;7,10
"CFM INDOSUEZWEALTH";MC0010000826;MLCFM;"Euronext Access Paris";EUR;895,00;895,00;895,00;895,00;"12/04/2022 11:30";CET;1;895,00
CGG;FR0013181864;CGG;"Euronext Paris";EUR;0,975;1,059;0,964;1,059;"12/04/2022 17:35";CET;16030327;16460907,1971
"CGG BSA 2";FR0013309622;CGGBT;"Euronext Paris";EUR;0,0125;0,016;0,0125;0,0155;"12/04/2022 17:24";CET;275263;3991,0635
"CH.FER DEPARTEMENT";FR0000037871;MLCFD;"Euronext Access Paris";EUR;620,00;620,00;620,00;620,00;"07/03/2022 16:30";CET;7;4340,00
"CH.FER VAR GARD N.";FR0000051567;MLCVG;"Euronext Access Paris";EUR;7200,00;7200,00;7200,00;7200,00;"28/01/2022 17:11";CET;4;28800,00
"CHARB BONNIER";BE0010381029;-;"Euronext Expert Market";EUR;94,50;94,50;94,50;94,50;"08/09/2020 11:30";CET;19;1795,50
"CHARB. HASARD";BE0003256550;-;"Euronext Expert Market";EUR;12,00;12,00;12,00;12,00;"05/04/2022 11:30";CET;24;288,00
CHARGEURS;FR0000130692;CRI;"Euronext Paris";EUR;18,11;18,11;17,52;17,77;"12/04/2022 17:35";CET;71513;1267070,85
CHAUSSERIA;FR0000060907;CHSR;"Euronext Paris";EUR;4,66;4,68;4,66;4,68;"29/03/2022 16:30";CET;29;135,20
